DATE,STATION,PRCP,TMIN,TMAX
2009-01-27,WAM00068006,60.5,20.1,28.8
2009-01-28,WAM00068006,0.0,20.7,31.1
2009-01-29,WAM00068006,,21.0,32.3
2009-01-30,WAM00068006,,21.9,32.9
2009-01-31,WAM00068006,,21.4,31.5
2009-02-01,WAM00068006,,,31.5
2009-02-02,WAM00068006,17.0,19.3,30.0
2009-02-03,WAM00068006,2.3,21.1,28.2
2009-02-06,WAM00068006,0.0,20.9,29.0
2009-02-07,WAM00068006,,20.1,29.0
2009-02-09,WAM00068006,,21.2,32.1
2009-02-10,WAM00068006,23.9,20.9,32.1
2009-02-11,WAM00068006,0.0,18.7,32.1
2009-02-12,WAM00068006,,18.7,31.7
2009-02-13,WAM00068006,,20.4,29.7
2009-02-17,WAM00068006,,20.7,28.0
2009-02-18,WAM00068006,6.4,20.0,29.8
2009-02-19,WAM00068006,1.0,20.2,30.7
2009-02-20,WAM00068006,8.9,20.5,30.7
2009-02-21,WAM00068006,0.0,20.6,30.4
2009-02-22,WAM00068006,,21.0,30.9
2009-02-23,WAM00068006,,20.6,31.8
2009-02-24,WAM00068006,,19.5,32.6
2009-02-25,WAM00068006,,19.3,32.6
2009-02-26,WAM00068006,24.1,20.5,31.1
2009-02-27,WAM00068006,16.0,19.9,31.2
2009-02-28,WAM00068006,0.0,20.4,31.2
2009-03-01,WAM00068006,39.1,20.1,28.1
2009-03-02,WAM00068006,76.5,20.3,29.4
2009-03-03,WAM00068006,0.0,21.3,30.2
2009-03-04,WAM00068006,,21.5,31.1
2009-03-05,WAM00068006,,19.8,31.2
2009-03-06,WAM00068006,8.6,19.8,31.2
2009-03-07,WAM00068006,0.0,21.8,29.8
2009-03-08,WAM00068006,,20.5,29.8
2009-03-09,WAM00068006,,20.9,29.2
2009-03-10,WAM00068006,,20.1,30.1
2009-03-11,WAM00068006,,20.6,32.4
2009-03-12,WAM00068006,,21.0,33.5
2009-03-13,WAM00068006,,19.9,33.5
2009-03-14,WAM00068006,,,32.2
2009-03-15,WAM00068006,,20.7,32.9
2009-03-16,WAM00068006,,,32.9
2009-03-17,WAM00068006,,,32.5
2009-03-18,WAM00068006,,20.0,32.5
2009-03-19,WAM00068006,,17.2,32.4
2009-03-20,WAM00068006,,15.9,32.2
2009-03-21,WAM00068006,,17.4,34.0
2009-03-22,WAM00068006,,17.5,34.2
2009-03-23,WAM00068006,,,34.2
2009-03-24,WAM00068006,,,34.0
2009-03-25,WAM00068006,,,32.8
2009-03-26,WAM00068006,,16.6,32.4
2009-03-27,WAM00068006,,,32.7
2009-03-28,WAM00068006,,17.2,34.2
2009-03-29,WAM00068006,,19.0,34.2
2009-03-30,WAM00068006,,16.0,34.2
2009-03-31,WAM00068006,,17.9,34.2
2009-04-01,WAM00068006,,20.8,33.6
2009-04-02,WAM00068006,,,31.3
2009-04-03,WAM00068006,,,31.3
2009-04-04,WAM00068006,,,32.1
2009-04-05,WAM00068006,,19.7,30.4
2009-04-06,WAM00068006,,,31.5
2009-04-07,WAM00068006,,19.0,33.7
2009-04-08,WAM00068006,,16.7,33.7
2009-04-09,WAM00068006,,17.3,32.5
2009-04-10,WAM00068006,,,32.7
2009-04-11,WAM00068006,,,32.8
2009-04-12,WAM00068006,,15.0,32.8
2009-04-13,WAM00068006,,,32.3
2009-04-14,WAM00068006,,15.7,32.5
2009-04-15,WAM00068006,,,32.5
2009-04-16,WAM00068006,,14.8,32.2
2009-04-17,WAM00068006,,13.7,32.2
2009-04-18,WAM00068006,,15.4,32.3
2009-04-19,WAM00068006,,15.4,33.3
2009-04-20,WAM00068006,,14.1,33.3
2009-04-21,WAM00068006,,15.5,33.9
2009-04-22,WAM00068006,,17.9,34.0
2009-04-23,WAM00068006,,18.0,33.1
2009-04-24,WAM00068006,,17.7,33.2
2009-04-25,WAM00068006,,17.1,33.2
2009-04-26,WAM00068006,,17.0,34.1
2009-04-27,WAM00068006,,17.5,34.0
2009-04-28,WAM00068006,,18.3,34.0
2009-04-29,WAM00068006,,17.5,34.3
2009-04-30,WAM00068006,,15.6,33.8
2009-05-01,WAM00068006,,16.0,33.8
2009-05-02,WAM00068006,,14.7,32.9
2009-05-03,WAM00068006,,14.2,32.7
2009-05-04,WAM00068006,,12.8,32.7
2009-05-05,WAM00068006,,13.9,33.4
2009-05-06,WAM00068006,,16.6,34.4
2009-05-07,WAM00068006,,16.9,34.4
2009-05-08,WAM00068006,,16.8,33.2
2009-05-09,WAM00068006,,16.1,33.5
2009-05-10,WAM00068006,,16.2,33.5
2009-05-11,WAM00068006,,16.4,33.0
2009-05-12,WAM00068006,,15.8,33.1
2009-05-13,WAM00068006,,17.2,32.6
2009-05-14,WAM00068006,,19.1,32.6
2009-05-15,WAM00068006,,14.9,32.9
2009-05-16,WAM00068006,,17.4,32.9
2009-05-17,WAM00068006,,14.3,32.6
2009-05-18,WAM00068006,,14.3,33.0
2009-05-19,WAM00068006,,13.0,33.2
2009-05-20,WAM00068006,,13.7,33.2
2009-05-21,WAM00068006,,12.8,32.3
2009-05-22,WAM00068006,,14.3,
2009-05-23,WAM00068006,,14.1,29.7
2009-05-24,WAM00068006,,13.0,31.1
2009-05-25,WAM00068006,,13.2,31.2
2009-05-26,WAM00068006,,12.2,31.2
2009-05-27,WAM00068006,,11.5,30.1
2009-05-28,WAM00068006,,11.4,30.8
2009-05-29,WAM00068006,,11.2,30.9
2009-05-30,WAM00068006,,11.7,30.9
2009-05-31,WAM00068006,,13.2,31.6
2009-06-01,WAM00068006,,12.3,31.8
2009-06-02,WAM00068006,,11.4,32.3
2009-06-03,WAM00068006,,12.1,32.3
2009-06-04,WAM00068006,,12.1,32.3
2009-06-05,WAM00068006,,11.5,31.8
2009-06-06,WAM00068006,,10.3,31.3
2009-06-07,WAM00068006,,9.4,31.3
2009-06-08,WAM00068006,,9.8,30.8
2009-06-09,WAM00068006,,8.3,27.6
2009-06-10,WAM00068006,,9.6,27.6
2009-06-11,WAM00068006,,8.2,
2009-06-12,WAM00068006,,9.5,30.2
2009-06-13,WAM00068006,,14.8,31.1
2009-06-14,WAM00068006,,13.1,32.7
2009-06-15,WAM00068006,,13.9,32.7
2009-06-16,WAM00068006,,14.1,32.2
2009-06-17,WAM00068006,,13.3,31.6
2009-06-18,WAM00068006,,14.3,31.6
2009-06-19,WAM00068006,,13.9,31.2
2009-06-20,WAM00068006,,13.6,30.1
2009-06-21,WAM00068006,,14.1,31.1
2009-06-22,WAM00068006,,9.7,31.1
2009-06-23,WAM00068006,,6.8,25.3
2009-06-24,WAM00068006,,6.0,
2009-06-25,WAM00068006,,,
2009-06-26,WAM00068006,,,
2009-06-27,WAM00068006,,,
2009-06-28,WAM00068006,,,
2009-06-29,WAM00068006,,7.8,
2009-06-30,WAM00068006,,,
2009-07-01,WAM00068006,,,
2009-07-02,WAM00068006,,,
2009-07-03,WAM00068006,,,
2009-07-04,WAM00068006,,,
2009-07-05,WAM00068006,,,
2009-07-06,WAM00068006,,,
2009-07-07,WAM00068006,,,
2009-07-09,WAM00068006,,9.5,
2009-07-10,WAM00068006,,,
2009-07-11,WAM00068006,,,
2009-07-12,WAM00068006,,,
2009-07-13,WAM00068006,,,
2009-07-14,WAM00068006,,,
2009-07-15,WAM00068006,,,
2009-07-16,WAM00068006,,,
2009-07-17,WAM00068006,,,
2009-07-18,WAM00068006,,,
2009-07-19,WAM00068006,,,
2009-07-20,WAM00068006,,,
2009-07-21,WAM00068006,,,
2009-07-22,WAM00068006,,,
2009-07-23,WAM00068006,,,
2009-07-24,WAM00068006,,,
2009-07-25,WAM00068006,,,
2009-07-26,WAM00068006,,,
2009-07-27,WAM00068006,,,
2009-07-28,WAM00068006,,,
2009-07-29,WAM00068006,,,
2009-07-30,WAM00068006,,,
2009-07-31,WAM00068006,,,26.1
2009-08-01,WAM00068006,,,
2009-08-02,WAM00068006,,,
2009-08-03,WAM00068006,,,
2009-08-04,WAM00068006,,,
2009-08-05,WAM00068006,,,
2009-08-06,WAM00068006,,,
2009-08-07,WAM00068006,,,
2009-08-08,WAM00068006,,,
2009-08-09,WAM00068006,,,31.3
2009-08-10,WAM00068006,,,
2009-08-11,WAM00068006,,,
2009-08-12,WAM00068006,,,
2009-08-13,WAM00068006,,,
2009-08-14,WAM00068006,,,
2009-08-15,WAM00068006,,,
2009-08-16,WAM00068006,,,
2009-08-17,WAM00068006,,15.4,
2009-08-18,WAM00068006,,,
2009-08-19,WAM00068006,,,
2009-08-20,WAM00068006,,,
2009-08-21,WAM00068006,,,
2009-08-22,WAM00068006,,,
2009-08-23,WAM00068006,,,34.5
2009-08-24,WAM00068006,,,
2009-08-25,WAM00068006,,,
2009-08-27,WAM00068006,,,
2009-08-28,WAM00068006,,,
2009-08-31,WAM00068006,,,33.9
2009-09-01,WAM00068006,,12.7,35.1
2009-09-02,WAM00068006,,14.3,35.4
2009-09-03,WAM00068006,,13.1,36.1
2009-09-04,WAM00068006,,15.9,36.1
2009-09-05,WAM00068006,,13.4,36.0
2009-09-06,WAM00068006,,14.1,35.7
2009-09-07,WAM00068006,,14.9,35.7
2009-09-08,WAM00068006,,13.7,35.7
2009-09-09,WAM00068006,,15.7,35.6
2009-09-10,WAM00068006,,17.7,35.6
2009-09-11,WAM00068006,,17.0,34.7
2009-09-13,WAM00068006,,20.0,37.6
2009-09-14,WAM00068006,,,37.7
2009-09-15,WAM00068006,,,38.3
2009-09-16,WAM00068006,,15.4,38.3
2009-09-17,WAM00068006,,17.0,
2009-09-18,WAM00068006,,12.9,34.5
2009-09-19,WAM00068006,,18.3,
2009-09-20,WAM00068006,,16.3,
2009-09-21,WAM00068006,,16.6,37.2
2009-09-22,WAM00068006,,20.0,34.7
2009-09-23,WAM00068006,,19.0,
2009-09-24,WAM00068006,9.9,21.2,
2009-09-25,WAM00068006,0.0,,
2009-09-26,WAM00068006,,17.2,36.0
2009-09-27,WAM00068006,,19.1,37.5
2009-09-28,WAM00068006,,,38.3
2009-09-29,WAM00068006,0.5,23.8,
2009-09-30,WAM00068006,0.0,20.5,
2009-10-01,WAM00068006,,19.9,34.3
2009-10-02,WAM00068006,2.3,20.6,35.0
2009-10-03,WAM00068006,0.0,18.6,35.0
2009-10-04,WAM00068006,,16.0,35.1
2009-10-05,WAM00068006,,,36.4
2009-10-06,WAM00068006,,17.8,38.5
2009-10-07,WAM00068006,,16.9,38.5
2009-10-08,WAM00068006,,20.8,38.9
2009-10-09,WAM00068006,,22.0,39.4
2009-10-10,WAM00068006,,25.2,39.4
2009-10-11,WAM00068006,,20.6,35.7
2009-10-12,WAM00068006,,17.5,37.1
2009-10-13,WAM00068006,,16.0,
2009-10-14,WAM00068006,,,
2009-10-15,WAM00068006,,,36.1
2009-10-16,WAM00068006,,19.4,34.0
2009-10-18,WAM00068006,0.0,21.9,
2009-10-19,WAM00068006,0.5,19.2,
2009-10-20,WAM00068006,0.0,19.0,32.3
2009-10-21,WAM00068006,19.8,18.3,
2009-10-22,WAM00068006,0.5,,32.7
2009-10-23,WAM00068006,0.5,,35.2
2009-10-24,WAM00068006,0.0,,37.5
2009-10-25,WAM00068006,,19.8,38.2
2009-10-26,WAM00068006,2.3,20.9,38.3
2009-10-27,WAM00068006,,20.7,38.8
2009-10-28,WAM00068006,41.9,,38.8
2009-10-29,WAM00068006,7.6,,
2009-10-30,WAM00068006,0.0,22.8,37.2
2009-10-31,WAM00068006,,21.3,34.5
2009-11-01,WAM00068006,,22.3,36.3
2009-11-02,WAM00068006,,,36.6
2009-11-03,WAM00068006,,23.5,36.6
2009-11-04,WAM00068006,,21.5,
2009-11-05,WAM00068006,,19.3,37.6
2009-11-06,WAM00068006,,18.1,36.5
2009-11-07,WAM00068006,,18.3,35.7
2009-11-09,WAM00068006,,14.6,35.4
2009-11-10,WAM00068006,,16.0,
2009-11-11,WAM00068006,,17.2,35.9
2009-11-12,WAM00068006,,16.4,35.7
2009-11-13,WAM00068006,,16.8,
2009-11-14,WAM00068006,,,40.3
2009-11-15,WAM00068006,,21.6,40.3
2009-11-16,WAM00068006,1.0,21.7,36.8
2009-11-17,WAM00068006,9.4,13.2,36.8
2009-11-18,WAM00068006,0.5,,34.1
2009-11-19,WAM00068006,1.3,20.0,32.6
2009-11-20,WAM00068006,102.1,17.6,33.9
2009-11-21,WAM00068006,74.7,18.2,35.2
2009-11-22,WAM00068006,61.5,20.3,35.5
2009-11-23,WAM00068006,2.5,19.9,
2009-11-24,WAM00068006,0.5,21.0,
2009-11-25,WAM00068006,0.3,23.0,36.9
2009-11-26,WAM00068006,2.0,,35.4
2009-11-27,WAM00068006,12.2,,35.4
2009-11-28,WAM00068006,1.5,,30.3
2009-11-29,WAM00068006,2.8,20.3,34.4
2009-11-30,WAM00068006,5.1,21.1,36.0
2009-12-01,WAM00068006,1.5,20.8,36.5
2009-12-02,WAM00068006,0.0,20.4,36.5
2009-12-03,WAM00068006,0.5,19.3,
2009-12-04,WAM00068006,1.8,20.7,38.2
2009-12-05,WAM00068006,8.9,,40.3
2009-12-06,WAM00068006,0.3,22.4,40.3
2009-12-07,WAM00068006,7.1,20.8,38.8
2009-12-08,WAM00068006,9.4,20.7,34.7
2009-12-09,WAM00068006,,,37.5
2009-12-10,WAM00068006,,22.5,
2009-12-13,WAM00068006,0.3,20.6,38.3
2009-12-14,WAM00068006,0.5,20.4,38.6
2009-12-15,WAM00068006,0.0,22.8,38.6
2009-12-16,WAM00068006,4.6,22.8,38.7
2009-12-17,WAM00068006,0.8,22.8,38.3
2009-12-18,WAM00068006,0.8,22.9,38.6
2009-12-19,WAM00068006,7.9,24.9,39.1
2009-12-20,WAM00068006,1.3,22.7,39.1
2009-12-21,WAM00068006,5.3,20.7,37.4
2009-12-22,WAM00068006,4.3,20.7,
2009-12-23,WAM00068006,0.3,22.6,36.9
2009-12-24,WAM00068006,4.1,,36.8
2009-12-25,WAM00068006,4.8,22.6,36.8
2009-12-26,WAM00068006,0.3,22.4,35.4
2009-12-27,WAM00068006,12.2,18.8,35.4
2009-12-28,WAM00068006,0.5,22.0,32.6
2009-12-29,WAM00068006,2.5,21.0,33.4
2009-12-30,WAM00068006,3.0,20.0,33.4
2009-12-31,WAM00068006,1.0,20.8,30.8
2010-01-01,WAM00068006,0.3,20.7,31.2
2010-01-02,WAM00068006,9.4,21.3,31.2
2010-01-03,WAM00068006,3.6,21.5,30.5
2010-01-04,WAM00068006,0.8,21.8,32.4
2010-01-05,WAM00068006,2.8,,32.6
2010-01-06,WAM00068006,,21.4,33.8
2010-01-07,WAM00068006,1.0,21.7,33.8
2010-01-08,WAM00068006,0.8,,32.2
2010-01-09,WAM00068006,14.2,,32.2
2010-01-10,WAM00068006,73.9,19.0,30.5
2010-01-11,WAM00068006,0.0,,
2010-01-12,WAM00068006,2.5,22.0,33.7
2010-01-13,WAM00068006,2.8,21.5,29.9
2010-01-14,WAM00068006,,,31.8
2010-01-15,WAM00068006,,21.0,33.2
2010-01-16,WAM00068006,4.3,,33.2
2010-01-17,WAM00068006,2.5,20.9,33.0
2010-01-18,WAM00068006,20.6,20.1,30.5
2010-01-19,WAM00068006,0.5,,30.0
2010-01-20,WAM00068006,,20.9,
2010-01-21,WAM00068006,3.8,,32.5
2010-01-22,WAM00068006,0.0,,33.2
2010-01-23,WAM00068006,4.3,,35.2
2010-01-24,WAM00068006,3.0,17.5,35.2
2010-01-25,WAM00068006,4.3,18.7,35.1
2010-01-26,WAM00068006,1.0,16.8,35.5
2010-01-27,WAM00068006,0.3,17.8,37.0
2010-01-28,WAM00068006,,16.9,37.7
2010-01-29,WAM00068006,,16.5,37.7
2010-01-30,WAM00068006,,16.9,36.4
2010-01-31,WAM00068006,,21.7,
2010-02-01,WAM00068006,,18.0,37.7
2010-02-02,WAM00068006,0.3,,38.3
2010-02-03,WAM00068006,2.8,20.0,38.3
2010-02-04,WAM00068006,13.0,15.2,38.0
2010-02-05,WAM00068006,0.0,15.8,38.0
2010-02-06,WAM00068006,0.5,19.7,38.0
2010-02-07,WAM00068006,30.5,,38.0
2010-02-08,WAM00068006,23.9,,31.6
2010-02-09,WAM00068006,1.0,21.4,34.3
2010-02-10,WAM00068006,1.5,22.6,34.6
2010-02-11,WAM00068006,0.0,,
2010-02-12,WAM00068006,2.5,20.8,34.6
2010-02-13,WAM00068006,0.0,22.1,37.4
2010-02-14,WAM00068006,,21.8,38.7
2010-02-15,WAM00068006,7.4,21.2,38.7
2010-02-16,WAM00068006,0.0,20.9,34.7
2010-02-17,WAM00068006,,,34.7
2010-02-18,WAM00068006,,18.9,34.2
2010-02-19,WAM00068006,,22.1,37.6
2010-02-20,WAM00068006,2.5,21.5,37.3
2010-02-21,WAM00068006,0.0,21.2,36.7
2010-02-22,WAM00068006,9.4,19.4,34.7
2010-02-23,WAM00068006,0.0,22.0,35.5
2010-02-24,WAM00068006,21.3,,35.5
2010-02-25,WAM00068006,0.3,20.9,32.7
2010-02-26,WAM00068006,1.5,20.0,32.6
2010-02-27,WAM00068006,24.4,18.5,29.6
2010-02-28,WAM00068006,3.6,19.0,29.6
2010-03-01,WAM00068006,0.0,,32.2
2010-03-02,WAM00068006,,,32.2
2010-03-03,WAM00068006,2.3,21.2,33.3
2010-03-04,WAM00068006,1.5,20.3,33.3
2010-03-05,WAM00068006,0.8,20.9,31.5
2010-03-06,WAM00068006,,,31.3
2010-03-07,WAM00068006,,19.6,30.1
2010-03-08,WAM00068006,,20.8,30.1
2010-03-09,WAM00068006,2.8,20.6,31.5
2010-03-10,WAM00068006,0.0,20.2,30.9
2010-03-11,WAM00068006,,20.5,32.9
2010-03-12,WAM00068006,,20.2,33.8
2010-03-13,WAM00068006,,,35.1
2010-03-14,WAM00068006,,19.7,36.5
2010-03-15,WAM00068006,,22.6,36.5
2010-03-16,WAM00068006,,,33.7
2010-03-17,WAM00068006,,21.1,34.0
2010-03-18,WAM00068006,,20.5,34.3
2010-03-19,WAM00068006,0.3,21.6,34.3
2010-03-20,WAM00068006,0.5,19.1,34.0
2010-03-21,WAM00068006,0.0,20.9,35.4
2010-03-22,WAM00068006,,19.8,35.4
2010-03-23,WAM00068006,,,34.8
2010-03-24,WAM00068006,,,33.2
2010-03-25,WAM00068006,,,32.9
2010-03-26,WAM00068006,2.0,19.1,30.8
2010-03-27,WAM00068006,,,29.9
2010-03-28,WAM00068006,17.3,18.8,33.4
2010-03-29,WAM00068006,17.5,18.8,33.4
2010-03-31,WAM00068006,,,
2010-04-01,WAM00068006,,,
2010-04-02,WAM00068006,,,
2010-04-03,WAM00068006,,,
2010-04-04,WAM00068006,,,
2010-04-05,WAM00068006,,,29.6
2010-04-06,WAM00068006,,20.0,30.4
2010-04-07,WAM00068006,,20.4,31.5
2010-04-08,WAM00068006,,20.0,31.5
2010-04-09,WAM00068006,,20.0,32.1
2010-04-10,WAM00068006,,,32.9
2010-04-11,WAM00068006,,19.4,32.9
2010-04-12,WAM00068006,,19.6,32.1
2010-04-13,WAM00068006,0.8,20.6,31.4
2010-04-14,WAM00068006,0.3,,31.4
2010-04-15,WAM00068006,0.3,18.0,31.4
2010-04-16,WAM00068006,0.5,18.8,31.9
2010-04-17,WAM00068006,0.3,19.3,32.0
2010-04-18,WAM00068006,,18.8,32.5
2010-04-19,WAM00068006,,18.9,32.5
2010-04-20,WAM00068006,0.3,15.5,32.2
2010-04-21,WAM00068006,0.3,16.0,32.7
2010-04-22,WAM00068006,0.3,17.1,32.7
2010-04-23,WAM00068006,,14.6,32.4
2010-04-24,WAM00068006,,17.5,32.8
2010-04-25,WAM00068006,0.3,,32.8
2010-04-26,WAM00068006,,,32.9
2010-04-27,WAM00068006,,17.8,33.2
2010-04-28,WAM00068006,,18.5,34.4
2010-04-29,WAM00068006,,17.8,34.4
2010-04-30,WAM00068006,,17.2,33.3
2010-05-01,WAM00068006,,16.2,32.6
2010-05-02,WAM00068006,,16.2,32.3
2010-05-03,WAM00068006,0.3,,32.3
2010-05-04,WAM00068006,,,31.8
2010-05-05,WAM00068006,,12.2,31.8
2010-05-06,WAM00068006,,12.7,32.1
2010-05-07,WAM00068006,,,33.0
2010-05-08,WAM00068006,,,33.0
2010-05-09,WAM00068006,,17.6,33.0
2010-05-10,WAM00068006,,17.1,33.6
2010-05-11,WAM00068006,,15.5,33.6
2010-05-12,WAM00068006,,15.0,33.7
2010-05-13,WAM00068006,,17.2,33.9
2010-05-14,WAM00068006,,18.1,33.9
2010-05-15,WAM00068006,,,33.7
2010-05-16,WAM00068006,,12.7,32.0
2010-05-17,WAM00068006,,14.4,30.1
2010-05-18,WAM00068006,,13.9,30.1
2010-05-19,WAM00068006,0.3,11.1,28.9
2010-05-20,WAM00068006,,9.4,28.3
2010-05-21,WAM00068006,,12.7,29.7
2010-05-22,WAM00068006,,12.7,30.7
2010-05-23,WAM00068006,,14.4,30.7
2010-05-24,WAM00068006,,12.7,30.8
2010-05-25,WAM00068006,,11.8,30.8
2010-05-26,WAM00068006,,11.6,30.8
2010-05-27,WAM00068006,,10.5,30.8
2010-05-28,WAM00068006,,12.1,30.8
2010-05-29,WAM00068006,,,30.4
2010-05-30,WAM00068006,,13.2,31.3
2010-05-31,WAM00068006,,15.9,31.4
2010-06-01,WAM00068006,,,31.4
2010-06-02,WAM00068006,,12.3,28.6
2010-06-03,WAM00068006,,8.9,27.0
2010-06-04,WAM00068006,,9.7,28.2
2010-06-05,WAM00068006,,8.0,29.1
2010-06-06,WAM00068006,,8.9,29.6
2010-06-07,WAM00068006,,9.6,30.2
2010-06-08,WAM00068006,,7.8,30.2
2010-06-09,WAM00068006,,8.9,30.2
2010-06-10,WAM00068006,,8.4,30.3
2010-06-11,WAM00068006,,8.7,30.5
2010-06-12,WAM00068006,,,
2010-06-13,WAM00068006,,,30.2
2010-06-14,WAM00068006,,10.0,31.3
2010-06-15,WAM00068006,,,31.3
2010-06-16,WAM00068006,,8.3,29.6
2010-06-17,WAM00068006,,,22.8
2010-06-18,WAM00068006,,2.6,25.7
2010-06-19,WAM00068006,,,27.1
2010-06-20,WAM00068006,,9.4,27.1
2010-06-21,WAM00068006,,7.3,26.4
2010-06-22,WAM00068006,,6.1,26.9
2010-06-23,WAM00068006,,,27.4
2010-06-24,WAM00068006,,8.3,27.5
2010-06-25,WAM00068006,,6.1,
2010-06-26,WAM00068006,,11.4,
2010-06-27,WAM00068006,,9.5,29.6
2010-06-28,WAM00068006,,8.3,29.6
2010-06-29,WAM00068006,,10.4,28.6
2010-06-30,WAM00068006,,9.4,27.8
2010-07-01,WAM00068006,,,27.6
2010-07-02,WAM00068006,,10.5,27.4
2010-07-03,WAM00068006,,11.4,28.5
2010-07-04,WAM00068006,,11.6,28.6
2010-07-05,WAM00068006,,11.7,28.6
2010-07-06,WAM00068006,,11.6,28.2
2010-07-07,WAM00068006,,9.4,26.8
2010-07-08,WAM00068006,,9.5,26.3
2010-07-09,WAM00068006,,,26.3
2010-07-10,WAM00068006,,7.2,28.3
2010-07-11,WAM00068006,,8.3,28.5
2010-07-12,WAM00068006,,6.1,28.4
2010-07-13,WAM00068006,,9.4,26.6
2010-07-14,WAM00068006,,,28.6
2010-07-15,WAM00068006,,,28.6
2010-07-16,WAM00068006,,8.4,28.5
2010-07-17,WAM00068006,,7.7,27.4
2010-07-18,WAM00068006,,8.4,28.3
2010-07-19,WAM00068006,,7.2,28.6
2010-07-20,WAM00068006,,7.2,28.6
2010-07-21,WAM00068006,,10.6,28.2
2010-07-22,WAM00068006,,9.3,27.4
2010-07-23,WAM00068006,,8.6,
2010-07-24,WAM00068006,,9.4,30.3
2010-07-25,WAM00068006,,17.2,30.3
2010-07-26,WAM00068006,,,
2010-07-27,WAM00068006,,12.7,30.6
2010-07-28,WAM00068006,,11.6,29.3
2010-07-29,WAM00068006,,14.5,29.2
2010-07-30,WAM00068006,29.2,13.8,30.4
2010-07-31,WAM00068006,0.0,12.4,30.4
2010-08-01,WAM00068006,,12.4,29.9
2010-08-02,WAM00068006,,13.0,29.1
2010-08-03,WAM00068006,,12.5,28.4
2010-08-04,WAM00068006,,10.5,29.6
2010-08-05,WAM00068006,,9.4,31.8
2010-08-06,WAM00068006,,12.7,33.6
2010-08-07,WAM00068006,,14.9,33.6
2010-08-08,WAM00068006,,13.4,33.0
2010-08-09,WAM00068006,,11.1,32.0
2010-08-10,WAM00068006,,,32.0
2010-08-11,WAM00068006,,,29.5
2010-08-12,WAM00068006,,11.8,29.5
2010-08-13,WAM00068006,,,28.2
2010-08-14,WAM00068006,,8.7,27.3
2010-08-15,WAM00068006,,9.9,29.6
2010-08-16,WAM00068006,,10.2,31.9
2010-08-17,WAM00068006,,11.6,33.3
2010-08-18,WAM00068006,,10.8,33.3
2010-08-19,WAM00068006,,11.2,33.5
2010-08-20,WAM00068006,,9.4,34.1
2010-08-21,WAM00068006,,10.5,34.1
2010-08-22,WAM00068006,,10.1,34.0
2010-08-23,WAM00068006,,10.9,33.8
2010-08-24,WAM00068006,,10.5,33.9
2010-08-25,WAM00068006,,13.8,
2010-08-26,WAM00068006,,12.6,34.8
2010-08-27,WAM00068006,,11.6,34.6
2010-08-28,WAM00068006,,13.4,34.6
2010-08-29,WAM00068006,,14.9,34.0
2010-08-30,WAM00068006,,13.8,34.2
2010-08-31,WAM00068006,,13.8,34.2
2010-09-01,WAM00068006,,13.9,34.5
2010-09-02,WAM00068006,,11.6,34.6
2010-09-03,WAM00068006,,12.7,
2010-09-04,WAM00068006,,14.4,36.3
2010-09-05,WAM00068006,,16.0,37.5
2010-09-06,WAM00068006,,17.0,37.5
2010-09-07,WAM00068006,,17.1,37.2
2010-09-08,WAM00068006,,14.9,37.1
2010-09-09,WAM00068006,,14.9,34.6
2010-09-10,WAM00068006,,11.5,35.8
2010-09-11,WAM00068006,,16.0,35.8
2010-09-12,WAM00068006,,,35.8
2010-09-13,WAM00068006,,17.0,34.4
2010-09-14,WAM00068006,,16.0,35.1
2010-09-15,WAM00068006,,16.6,36.2
2010-09-16,WAM00068006,,16.0,37.5
2010-09-17,WAM00068006,,16.0,37.5
2010-09-18,WAM00068006,,,36.3
2010-09-19,WAM00068006,,16.0,36.3
2010-09-20,WAM00068006,,14.5,35.2
2010-09-21,WAM00068006,,7.7,33.1
2010-09-22,WAM00068006,,,35.7
2010-09-23,WAM00068006,,14.8,37.5
2010-09-24,WAM00068006,,12.6,38.7
2010-09-25,WAM00068006,,18.8,38.7
2010-09-26,WAM00068006,,14.9,37.5
2010-09-27,WAM00068006,,16.0,37.0
2010-09-28,WAM00068006,,,
2010-09-29,WAM00068006,,17.2,37.9
2010-09-30,WAM00068006,,18.2,37.8
2010-10-01,WAM00068006,,,37.4
2010-10-02,WAM00068006,,,38.0
2010-10-03,WAM00068006,,,39.1
2010-10-04,WAM00068006,,,40.2
2010-10-05,WAM00068006,,19.6,40.3
2010-10-06,WAM00068006,,22.2,40.3
2010-10-07,WAM00068006,,17.1,40.0
2010-10-08,WAM00068006,,18.7,39.3
2010-10-09,WAM00068006,,18.3,
2010-10-10,WAM00068006,,20.6,39.9
2010-10-11,WAM00068006,,,39.1
2010-10-12,WAM00068006,,,38.5
2010-10-13,WAM00068006,,,37.9
2010-10-14,WAM00068006,,13.8,35.4
2010-10-15,WAM00068006,,12.7,36.7
2010-10-16,WAM00068006,,16.0,38.1
2010-10-17,WAM00068006,,16.0,
2010-10-18,WAM00068006,,16.0,39.0
2010-10-19,WAM00068006,,,40.2
2010-10-20,WAM00068006,,19.1,40.2
2010-10-21,WAM00068006,,20.0,40.2
2010-10-22,WAM00068006,,18.8,
2010-10-23,WAM00068006,,,37.9
2010-10-24,WAM00068006,,15.9,36.6
2010-10-25,WAM00068006,,15.9,37.5
2010-10-26,WAM00068006,,18.2,
2010-10-27,WAM00068006,,18.4,39.5
